year_month,ita_name,responses
2021-02,BS実況(無料),24734.178571428572
2021-02,ニュース速報,36566.82142857143
2021-02,ニュース速報+,131878.0357142857
2021-02,ニュー速VIP,114364.25
2021-02,番組ch(NHK),47287.357142857145
2021-02,番組ch(TBS),32842.107142857145
2021-02,番組ch(フジ),26411.64285714286
2021-02,番組ch(朝日),34799.0
2021-02,芸スポ速報+,53492.57142857143
2021-03,BS実況(無料),23459.41935483871
2021-03,ニュース速報,39368.22580645161
2021-03,ニュース速報+,123619.09677419355
2021-03,ニュー速VIP,107447.64516129032
2021-03,番組ch(NHK),46991.354838709674
2021-03,番組ch(TBS),32995.1935483871
2021-03,番組ch(フジ),23524.483870967742
2021-03,番組ch(朝日),33845.58064516129
2021-03,芸スポ速報+,47531.096774193546
2021-04,BS実況(無料),24109.9
2021-04,ニュース速報,44915.96666666667
2021-04,ニュース速報+,154599.7
2021-04,ニュー速VIP,106726.66666666667
2021-04,番組ch(NHK),44038.96666666667
2021-04,番組ch(TBS),32424.566666666666
2021-04,番組ch(フジ),23437.033333333333
2021-04,番組ch(朝日),34584.26666666667
2021-04,芸スポ速報+,50063.13333333333
2021-05,BS実況(無料),23905.354838709678
2021-05,ニュース速報,45611.87096774193
2021-05,ニュース速報+,163951.29032258064
2021-05,ニュー速VIP,106225.16129032258
2021-05,番組ch(NHK),47181.16129032258
2021-05,番組ch(TBS),30535.387096774193
2021-05,番組ch(フジ),25827.290322580644
2021-05,番組ch(朝日),33430.74193548387
2021-05,芸スポ速報+,42848.3870967742
2021-06,BS実況(無料),21303.166666666668
2021-06,ニュース速報,44931.1
2021-06,ニュース速報+,141840.66666666666
2021-06,ニュー速VIP,100933.56666666667
2021-06,番組ch(NHK),43622.63333333333
2021-06,番組ch(TBS),28182.566666666666
2021-06,番組ch(フジ),26289.666666666668
2021-06,番組ch(朝日),31076.866666666665
2021-06,芸スポ速報+,48403.566666666666
2021-07,BS実況(無料),21980.225806451614
2021-07,ニュース速報,50678.8064516129
2021-07,ニュース速報+,159253.4193548387
2021-07,ニュー速VIP,109073.2258064516
2021-07,番組ch(NHK),70081.6129032258
2021-07,番組ch(TBS),32385.354838709678
2021-07,番組ch(フジ),26839.967741935485
2021-07,番組ch(朝日),33779.77419354839
2021-07,芸スポ速報+,73392.7741935484
2021-08,BS実況(無料),19671.645161290322
2021-08,ニュース速報,52627.06451612903
2021-08,ニュース速報+,174114.16129032258
2021-08,ニュー速VIP,131241.64516129033
2021-08,番組ch(NHK),71852.96774193548
2021-08,番組ch(TBS),29414.774193548386
2021-08,番組ch(フジ),20889.483870967742
2021-08,番組ch(朝日),35310.903225806454
2021-08,芸スポ速報+,76682.6129032258
2021-09,BS実況(無料),21180.0
2021-09,ニュース速報,46114.3870967742
2021-09,ニュース速報+,147332.83870967742
2021-09,ニュー速VIP,111679.09677419355
2021-09,番組ch(NHK),45145.77419354839
2021-09,番組ch(TBS),26710.74193548387
2021-09,番組ch(フジ),26772.25806451613
2021-09,番組ch(朝日),32345.90322580645
2021-09,芸スポ速報+,49995.8064516129
2021-10,BS実況(無料),20467.322580645163
2021-10,ニュース速報,43759.45161290323
2021-10,ニュース速報+,133873.1935483871
2021-10,ニュー速VIP,106173.90322580645
2021-10,番組ch(NHK),45376.6129032258
2021-10,番組ch(TBS),25990.290322580644
2021-10,番組ch(フジ),25498.58064516129
2021-10,番組ch(朝日),33798.51612903226
2021-10,芸スポ速報+,50404.87096774193
2021-11,BS実況(無料),19887.1
2021-11,ニュース速報,44970.1
2021-11,ニュース速報+,110302.33333333333
2021-11,ニュー速VIP,106956.5
2021-11,番組ch(NHK),44357.333333333336
2021-11,番組ch(TBS),26576.333333333332
2021-11,番組ch(フジ),25758.833333333332
2021-11,番組ch(朝日),31366.566666666666
2021-11,芸スポ速報+,57412.86666666667
2021-12,BS実況(無料),19148.90322580645
2021-12,ニュース速報,39464.25806451613
2021-12,ニュース速報+,95371.54838709677
2021-12,ニュー速VIP,103526.58064516129
2021-12,番組ch(NHK),49110.06451612903
2021-12,番組ch(TBS),29540.83870967742
2021-12,番組ch(フジ),26105.8064516129
2021-12,番組ch(朝日),33335.67741935484
2021-12,芸スポ速報+,50435.06451612903
2022-01,BS実況(無料),22551.387096774193
2022-01,ニュース速報,45054.51612903226
2022-01,ニュース速報+,111200.74193548386
2022-01,ニュー速VIP,107375.67741935483
2022-01,番組ch(NHK),46893.83870967742
2022-01,番組ch(TBS),28857.548387096773
2022-01,番組ch(フジ),25672.290322580644
2022-01,番組ch(朝日),32782.22580645161
2022-01,芸スポ速報+,61222.83870967742
2022-02,BS実況(無料),21708.071428571428
2022-02,ニュース速報,49362.46428571428
2022-02,ニュース速報+,115206.67857142857
2022-02,ニュー速VIP,109785.07142857143
2022-02,番組ch(NHK),64786.46428571428
2022-02,番組ch(TBS),27955.25
2022-02,番組ch(フジ),24332.64285714286
2022-02,番組ch(朝日),32000.571428571428
2022-02,芸スポ速報+,72926.14285714286
2022-03,BS実況(無料),22517.064516129034
2022-03,なんでも実況G,244686.0
2022-03,ニュース速報,53600.967741935485
2022-03,ニュース速報+,132852.96774193548
2022-03,ニュー速VIP,110561.6129032258
2022-03,番組ch(NHK),49328.48387096774
2022-03,番組ch(TBS),27175.09677419355
2022-03,番組ch(フジ),21870.74193548387
2022-03,番組ch(朝日),31665.290322580644
2022-03,芸スポ速報+,50097.77419354839
2022-04,BS実況(無料),23194.333333333332
2022-04,なんでも実況G,260390.33333333334
2022-04,ニュース速報,44615.96666666667
2022-04,ニュース速報+,106727.96666666666
2022-04,ニュー速VIP,97256.0
2022-04,番組ch(NHK),49230.5
2022-04,番組ch(TBS),27268.2
2022-04,番組ch(フジ),21631.833333333332
2022-04,番組ch(朝日),28909.0
2022-04,芸スポ速報+,49064.73333333333
2022-05,BS実況(無料),22703.709677419356
2022-05,なんでも実況G,274826.32258064515
2022-05,ニュース速報,44535.967741935485
2022-05,ニュース速報+,104459.3870967742
2022-05,ニュー速VIP,97338.74193548386
2022-05,番組ch(NHK),47415.903225806454
2022-05,番組ch(TBS),28876.451612903227
2022-05,番組ch(フジ),22374.774193548386
2022-05,番組ch(朝日),30688.064516129034
2022-05,芸スポ速報+,48938.74193548387
2022-06,BS実況(無料),19441.466666666667
2022-06,なんでも実況G,267713.5
2022-06,ニュース速報,39731.46666666667
2022-06,ニュース速報+,92607.43333333333
2022-06,ニュー速VIP,88781.16666666667
2022-06,番組ch(NHK),41466.13333333333
2022-06,番組ch(TBS),28514.166666666668
2022-06,番組ch(フジ),20772.833333333332
2022-06,番組ch(朝日),29003.666666666668
2022-06,芸スポ速報+,40647.63333333333
2022-07,BS実況(無料),20574.322580645163
2022-07,なんでも実況G,297451.8387096774
2022-07,ニュース速報,45698.93548387097
2022-07,ニュース速報+,114909.03225806452
2022-07,ニュー速VIP,108926.19354838709
2022-07,番組ch(NHK),47872.06451612903
2022-07,番組ch(TBS),35856.290322580644
2022-07,番組ch(フジ),24584.1935483871
2022-07,番組ch(朝日),30728.129032258064
2022-07,芸スポ速報+,36683.87096774193
2022-08,BS実況(無料),18816.41935483871
2022-08,なんでも実況G,277303.29032258067
2022-08,ニュース速報,37756.290322580644
2022-08,ニュース速報+,57184.51612903226
2022-08,ニュー速VIP,100757.09677419355
2022-08,番組ch(NHK),49828.032258064515
2022-08,番組ch(TBS),25661.935483870966
2022-08,番組ch(フジ),17407.354838709678
2022-08,番組ch(朝日),25341.129032258064
2022-08,芸スポ速報+,27126.225806451614
2022-09,BS実況(無料),18948.966666666667
2022-09,なんでも実況G,303322.724137931
2022-09,ニュース速報,56341.46666666667
2022-09,ニュース速報+,57879.76666666667
2022-09,ニュー速VIP,107071.86666666667
2022-09,番組ch(NHK),44583.23333333333
2022-09,番組ch(TBS),25672.633333333335
2022-09,番組ch(フジ),19972.2
2022-09,番組ch(朝日),27692.066666666666
2022-09,芸スポ速報+,29728.7
2022-10,BS実況(無料),18832.225806451614
2022-10,なんでも実況G,280026.29032258067
2022-10,ニュース速報,42475.45161290323
2022-10,ニュース速報+,66826.3870967742
2022-10,ニュー速VIP,101301.2258064516
2022-10,番組ch(NHK),40766.77419354839
2022-10,番組ch(TBS),29654.483870967742
2022-10,番組ch(フジ),20326.0
2022-10,番組ch(朝日),29210.645161290322
2022-10,芸スポ速報+,33344.290322580644
2022-11,BS実況(無料),17339.466666666667
2022-11,なんでも実況G,277942.63333333336
2022-11,ニュース速報,46007.6
2022-11,ニュース速報+,67639.0
2022-11,ニュー速VIP,88822.46666666666
2022-11,番組ch(NHK),47769.2
2022-11,番組ch(TBS),26025.5
2022-11,番組ch(フジ),19227.166666666668
2022-11,番組ch(朝日),30030.8
2022-11,芸スポ速報+,41002.7
2022-12,BS実況(無料),17017.548387096773
2022-12,なんでも実況G,296162.12903225806
2022-12,ニュース速報,42174.74193548387
2022-12,ニュース速報+,65251.67741935484
2022-12,ニュー速VIP,103304.41935483871
2022-12,番組ch(NHK),51092.67741935484
2022-12,番組ch(TBS),27145.0
2022-12,番組ch(フジ),26821.709677419356
2022-12,番組ch(朝日),29218.83870967742
2022-12,芸スポ速報+,45095.45161290323
2023-01,BS実況(無料),20060.290322580644
2023-01,なんでも実況G,328795.2580645161
2023-01,ニュース速報,43408.58064516129
2023-01,ニュース速報+,80384.16129032258
2023-01,ニュー速VIP,94193.51612903226
2023-01,番組ch(NHK),45836.87096774193
2023-01,番組ch(TBS),28671.935483870966
2023-01,番組ch(フジ),21027.58064516129
2023-01,番組ch(朝日),31481.225806451614
2023-01,芸スポ速報+,44055.645161290326
2023-02,BS実況(無料),19075.35714285714
2023-02,なんでも実況G,253390.14285714287
2023-02,ニュース速報,40669.357142857145
2023-02,ニュース速報+,81592.03571428571
2023-02,ニュー速VIP,80101.39285714286
2023-02,番組ch(NHK),47079.32142857143
2023-02,番組ch(TBS),31591.428571428572
2023-02,番組ch(フジ),20030.35714285714
2023-02,番組ch(朝日),26971.714285714286
2023-02,芸スポ速報+,52916.75
2023-03,BS実況(無料),19746.129032258064
2023-03,なんでも実況G,263467.4761904762
2023-03,ニュース速報,42218.354838709674
2023-03,ニュース速報+,72193.54838709677
2023-03,ニュー速VIP,85462.35483870968
2023-03,番組ch(NHK),42252.67741935484
2023-03,番組ch(TBS),35696.22580645161
2023-03,番組ch(フジ),19707.774193548386
2023-03,番組ch(朝日),36111.967741935485
2023-03,芸スポ速報+,62064.51612903226
2023-04,BS実況(無料),18608.366666666665
2023-04,なんでも実況G,246557.7
2023-04,ニュース速報,30595.6
2023-04,ニュース速報+,65512.86666666667
2023-04,ニュー速VIP,74095.7
2023-04,番組ch(NHK),40510.9
2023-04,番組ch(TBS),25568.666666666668
2023-04,番組ch(フジ),23658.6
2023-04,番組ch(朝日),23251.7
2023-04,芸スポ速報+,31183.1
2023-05,BS実況(無料),19159.129032258064
2023-05,なんでも実況G,260432.38709677418
2023-05,ニュース速報,20911.935483870966
2023-05,ニュース速報+,55908.032258064515
2023-05,ニュー速VIP,96899.80645161291
2023-05,番組ch(NHK),43306.93548387097
2023-05,番組ch(TBS),25339.709677419356
2023-05,番組ch(フジ),17394.129032258064
2023-05,番組ch(朝日),23768.516129032258
2023-05,芸スポ速報+,35914.032258064515
2023-06,BS実況(無料),18777.166666666668
2023-06,なんでも実況G,209775.96666666667
2023-06,ニュース速報,23790.133333333335
2023-06,ニュース速報+,59880.7
2023-06,ニュー速VIP,73281.26666666666
2023-06,番組ch(NHK),39453.73333333333
2023-06,番組ch(TBS),23481.766666666666
2023-06,番組ch(フジ),16124.0
2023-06,番組ch(朝日),20461.8
2023-06,芸スポ速報+,35366.933333333334
2023-07,BS実況(無料),16098.322580645161
2023-07,なんでも実況G,173316.70967741936
2023-07,ニュース速報,28615.645161290322
2023-07,ニュース速報+,57740.83870967742
2023-07,ニュー速VIP,71461.70967741935
2023-07,番組ch(NHK),35627.3870967742
2023-07,番組ch(TBS),22265.09677419355
2023-07,番組ch(フジ),18139.25806451613
2023-07,番組ch(朝日),19084.90322580645
2023-07,芸スポ速報+,34492.74193548387
2023-08,BS実況(無料),14408.387096774193
2023-08,なんでも実況G,251572.96774193548
2023-08,ニュース速報,34558.0
2023-08,ニュース速報+,73830.06451612903
2023-08,ニュー速VIP,83115.64516129032
2023-08,番組ch(NHK),47040.58064516129
2023-08,番組ch(TBS),29021.90322580645
2023-08,番組ch(フジ),18141.774193548386
2023-08,番組ch(朝日),25418.0
2023-08,芸スポ速報+,42414.903225806454
2023-09,BS実況(無料),15916.7
2023-09,なんでも実況G,203467.1
2023-09,ニュース速報,38213.8
2023-09,ニュース速報+,67768.66666666667
2023-09,ニュー速VIP,75344.16666666667
2023-09,番組ch(NHK),41160.666666666664
2023-09,番組ch(TBS),27531.6
2023-09,番組ch(フジ),21364.4
2023-09,番組ch(朝日),26408.2
2023-09,芸スポ速報+,61568.5
2023-10,BS実況(無料),17214.290322580644
2023-10,なんでも実況G,69886.48387096774
2023-10,ニュース速報,35715.3870967742
2023-10,ニュース速報+,68481.96774193548
2023-10,ニュー速VIP,70807.03225806452
2023-10,番組ch(NHK),36303.67741935484
2023-10,番組ch(TBS),25943.322580645163
2023-10,番組ch(フジ),18863.16129032258
2023-10,番組ch(朝日),24977.032258064515
2023-10,芸スポ速報+,47491.51612903226
2023-11,BS実況(無料),16947.9
2023-11,なんでも実況G,95764.83333333333
2023-11,ニュース速報,27052.9
2023-11,ニュース速報+,76528.2
2023-11,ニュー速VIP,68575.6
2023-11,番組ch(NHK),38358.63333333333
2023-11,番組ch(TBS),23821.433333333334
2023-11,番組ch(フジ),20058.166666666668
2023-11,番組ch(朝日),25697.333333333332
2023-11,芸スポ速報+,51892.666666666664
2023-12,BS実況(無料),18142.870967741936
2023-12,なんでも実況G,140410.0
2023-12,ニュース速報,27158.387096774193
2023-12,ニュース速報+,67078.93548387097
2023-12,ニュー速VIP,67793.80645161291
2023-12,番組ch(NHK),47567.1935483871
2023-12,番組ch(TBS),27944.0
2023-12,番組ch(フジ),20513.387096774193
2023-12,番組ch(朝日),28815.129032258064
2023-12,芸スポ速報+,46132.22580645161
2024-01,BS実況(無料),18010.935483870966
2024-01,なんでも実況G,134074.06451612903
2024-01,ニュース速報,38238.290322580644
2024-01,ニュース速報+,80635.3870967742
2024-01,ニュー速VIP,82565.93548387097
2024-01,番組ch(NHK),51928.67741935484
2024-01,番組ch(TBS),27974.677419354837
2024-01,番組ch(フジ),22630.387096774193
2024-01,番組ch(朝日),31071.709677419356
2024-01,芸スポ速報+,79606.09677419355
2024-02,BS実況(無料),17867.896551724138
2024-02,なんでも実況G,152075.24137931035
2024-02,ニュース速報,35661.55172413793
2024-02,ニュース速報+,76364.44827586207
2024-02,ニュー速VIP,68274.79310344828
2024-02,番組ch(NHK),42530.06896551724
2024-02,番組ch(TBS),25531.48275862069
2024-02,番組ch(フジ),21519.48275862069
2024-02,番組ch(朝日),29246.241379310344
2024-02,芸スポ速報+,70260.24137931035
2024-03,BS実況(無料),17042.75
2024-03,なんでも実況G,115388.15625
2024-03,ニュース速報,33860.75
2024-03,ニュース速報+,77528.03125
2024-03,ニュー速VIP,71024.1875
2024-03,番組ch(NHK),45237.28125
2024-03,番組ch(TBS),27138.8125
2024-03,番組ch(フジ),21155.09375
2024-03,番組ch(朝日),29484.09375
2024-03,芸スポ速報+,62331.09375
2024-04,BS実況(無料),21368.0
2024-04,なんでも実況G,45795.2
2024-04,ニュース速報,29475.233333333334
2024-04,ニュース速報+,51970.433333333334
2024-04,ニュー速VIP,65796.26666666666
2024-04,番組ch(NHK),46535.76666666667
2024-04,番組ch(TBS),25591.766666666666
2024-04,番組ch(フジ),20474.633333333335
2024-04,番組ch(朝日),27411.833333333332
2024-04,芸スポ速報+,35683.13333333333
2024-05,BS実況(無料),19147.677419354837
2024-05,なんでも実況G,37391.290322580644
2024-05,ニュース速報,25574.516129032258
2024-05,ニュース速報+,49395.93548387097
2024-05,ニュー速VIP,64558.12903225807
2024-05,番組ch(NHK),46998.58064516129
2024-05,番組ch(TBS),24858.290322580644
2024-05,番組ch(フジ),22768.09677419355
2024-05,番組ch(朝日),26217.870967741936
2024-05,芸スポ速報+,28359.548387096773
2024-06,BS実況(無料),20158.133333333335
2024-06,なんでも実況G,41868.666666666664
2024-06,ニュース速報,26667.4
2024-06,ニュース速報+,47304.73333333333
2024-06,ニュー速VIP,66110.56666666667
2024-06,番組ch(NHK),46350.76666666667
2024-06,番組ch(TBS),25380.6
2024-06,番組ch(フジ),24910.5
2024-06,番組ch(朝日),29684.766666666666
2024-06,芸スポ速報+,31102.1
2024-07,BS実況(無料),19703.653846153848
2024-07,なんでも実況G,41969.53846153846
2024-07,ニュース速報,31604.30769230769
2024-07,ニュース速報+,49164.0
2024-07,ニュー速VIP,67810.42307692308
2024-07,番組ch(NHK),49111.346153846156
2024-07,番組ch(TBS),27536.576923076922
2024-07,番組ch(フジ),24372.73076923077
2024-07,番組ch(朝日),28201.46153846154
2024-07,芸スポ速報+,33615.653846153844
